time,precipitation_sum,temperature_2m_mean,et0_fao_evapotranspiration,city
2012-07-01,0.0,25.91290322580645,195.04,Oujda
2012-08-01,2.6,28.361290322580647,190.89,Oujda
2012-09-01,31.9,22.573333333333334,135.43,Oujda
2012-10-01,67.5,18.270967741935483,96.01,Oujda
2012-11-01,148.0,13.286666666666665,52.18,Oujda
2012-12-01,14.1,9.370967741935484,47.16,Oujda
2013-01-01,59.099999999999994,8.63225806451613,48.71,Oujda
2013-02-01,49.9,7.989285714285715,57.98,Oujda
2013-03-01,49.9,12.44516129032258,90.53,Oujda
2013-04-01,35.7,14.063333333333333,116.13000000000001,Oujda
2013-05-01,41.7,15.703225806451613,139.45,Oujda
2013-06-01,0.0,19.983333333333334,169.66,Oujda
2013-07-01,1.1,24.083870967741937,177.45,Oujda
2013-08-01,11.0,25.51290322580645,169.79,Oujda
2013-09-01,28.900000000000002,21.263333333333332,118.51,Oujda
2013-10-01,3.5,19.816129032258065,104.91,Oujda
2013-11-01,29.3,11.373333333333333,62.44,Oujda
2013-12-01,86.9,8.129032258064516,46.04,Oujda
2014-01-01,59.8,9.077419354838709,50.57,Oujda
2014-02-01,38.3,9.875,61.71,Oujda
2014-03-01,22.3,10.829032258064515,96.03,Oujda
2014-04-01,13.6,16.736666666666668,141.55,Oujda
2014-05-01,13.0,18.774193548387096,161.78,Oujda
2014-06-01,45.5,20.966666666666665,162.14,Oujda
2014-07-01,0.6,24.616129032258065,192.06,Oujda
2014-08-01,0.39999999999999997,25.91290322580645,182.91,Oujda
2014-09-01,40.5,23.066666666666666,128.38,Oujda
2014-10-01,22.9,19.25483870967742,107.0,Oujda
2014-11-01,71.2,13.78,62.01,Oujda
2014-12-01,41.1,8.280645161290321,48.0,Oujda
2015-01-01,53.800000000000004,7.65483870967742,50.83,Oujda
2015-02-01,48.9,7.582142857142857,48.86,Oujda
2015-03-01,45.8,11.125806451612902,95.6,Oujda
2015-04-01,16.599999999999998,16.279999999999998,128.67,Oujda
2015-05-01,57.6,20.112903225806452,163.2,Oujda
2015-06-01,28.7,21.15,162.18,Oujda
2015-07-01,0.8,27.87741935483871,205.13,Oujda
2015-08-01,9.8,26.190322580645162,172.63,Oujda
2015-09-01,21.2,21.473333333333336,128.35999999999999,Oujda
2015-10-01,38.3,18.241935483870968,90.77,Oujda
2015-11-01,11.6,12.5,68.23,Oujda
2015-12-01,0.0,11.206451612903225,63.160000000000004,Oujda
2016-01-01,19.8,11.158064516129032,62.769999999999996,Oujda
2016-02-01,55.6,10.796551724137931,71.19,Oujda
2016-03-01,47.2,10.325806451612904,93.75,Oujda
2016-04-01,50.199999999999996,14.120000000000001,117.44,Oujda
2016-05-01,52.9,17.825806451612905,146.09,Oujda
2016-06-01,1.9,23.183333333333334,186.2,Oujda
2016-07-01,0.8,26.161290322580644,190.91,Oujda
2016-08-01,7.7,25.738709677419354,173.82,Oujda
2016-09-01,12.8,22.743333333333332,131.37,Oujda
2016-10-01,11.8,19.925806451612903,110.25,Oujda
2016-11-01,42.4,12.793333333333333,67.44,Oujda
2016-12-01,58.3,9.387096774193548,42.13,Oujda
2017-01-01,74.2,7.787096774193548,58.28,Oujda
2017-02-01,31.0,11.87857142857143,76.15,Oujda
2017-03-01,23.0,13.570967741935483,115.66,Oujda
2017-04-01,22.8,16.236666666666668,138.92,Oujda
2017-05-01,7.7,20.574193548387097,171.63,Oujda
2017-06-01,7.8,25.373333333333335,199.4,Oujda
2017-07-01,3.0,27.483870967741936,217.39,Oujda
2017-08-01,14.5,27.083870967741937,181.74,Oujda
2017-09-01,9.3,22.776666666666664,146.51,Oujda
2017-10-01,12.4,19.309677419354838,117.66,Oujda
2017-11-01,22.299999999999997,13.68,86.97,Oujda
2017-12-01,34.8,9.174193548387096,52.13,Oujda
2018-01-01,46.5,9.85483870967742,62.769999999999996,Oujda
2018-02-01,34.8,8.746428571428572,61.230000000000004,Oujda
2018-03-01,107.0,12.551612903225807,94.28,Oujda
2018-04-01,83.7,14.379999999999999,107.74,Oujda
2018-05-01,36.300000000000004,16.141935483870967,130.8,Oujda
2018-06-01,8.0,21.41,172.35,Oujda
2018-07-01,0.0,25.874193548387098,199.72,Oujda
2018-08-01,3.6,26.932258064516127,182.98,Oujda
2018-09-01,47.3,23.32,128.65,Oujda
2018-10-01,45.6,17.6,104.06,Oujda
2018-11-01,53.4,13.086666666666668,71.78,Oujda
2018-12-01,5.3999999999999995,11.593548387096773,69.17,Oujda
2019-01-01,28.8,8.635483870967741,62.71,Oujda
2019-02-01,8.3,10.714285714285714,85.58,Oujda
2019-03-01,29.1,13.429032258064517,110.47,Oujda
2019-04-01,34.3,14.466666666666667,120.49,Oujda
2019-05-01,9.1,20.24516129032258,181.47,Oujda
2019-06-01,0.8999999999999999,21.990000000000002,184.03,Oujda
2019-07-01,1.3,26.16774193548387,194.55,Oujda
2019-08-01,1.6,26.87741935483871,187.91,Oujda
2019-09-01,18.4,23.003333333333334,134.28,Oujda
2019-10-01,66.5,18.90967741935484,118.91,Oujda
2019-11-01,46.8,12.483333333333333,62.9,Oujda
2019-12-01,45.8,11.719354838709679,65.22,Oujda
2020-01-01,27.400000000000002,8.98709677419355,63.33,Oujda
2020-02-01,0.6,13.562068965517241,90.86,Oujda
2020-03-01,26.5,13.983870967741936,107.53,Oujda
2020-04-01,90.9,14.693333333333333,98.85,Oujda
2020-05-01,29.099999999999998,19.57741935483871,162.81,Oujda
2020-06-01,1.4,23.33,194.24,Oujda
2020-07-01,0.0,28.338709677419356,208.41,Oujda
2020-08-01,0.1,27.89032258064516,198.65,Oujda
2020-09-01,0.30000000000000004,23.490000000000002,151.02,Oujda
2020-10-01,13.9,17.938709677419357,119.87,Oujda
2020-11-01,12.2,15.456666666666667,96.64,Oujda
2020-12-01,46.699999999999996,11.16451612903226,55.37,Oujda
2021-01-01,23.400000000000002,10.025806451612903,65.81,Oujda
2021-02-01,4.4,14.085714285714285,105.66,Oujda
2021-03-01,69.8,12.635483870967741,101.21000000000001,Oujda
2021-04-01,38.1,15.370000000000001,118.14,Oujda
2021-05-01,31.4,19.774193548387096,160.98,Oujda
2021-06-01,9.1,22.666666666666668,172.2,Oujda
2021-07-01,0.0,28.287096774193547,222.62,Oujda
2021-08-01,1.3,27.335483870967742,190.47,Oujda
2021-09-01,10.8,23.65666666666667,139.02,Oujda
2021-10-01,2.0,18.674193548387095,118.58,Oujda
2021-11-01,23.5,12.106666666666666,73.7,Oujda
2021-12-01,14.6,11.593548387096773,68.1,Oujda
2022-01-01,31.599999999999998,9.580645161290322,74.58,Oujda
2022-02-01,9.6,12.314285714285715,80.98,Oujda
2022-03-01,116.5,12.064516129032258,86.45,Oujda
2022-04-01,35.5,13.513333333333332,109.35,Oujda
2022-05-01,20.0,21.516129032258064,181.67000000000002,Oujda
2022-06-01,10.3,24.9,190.24,Oujda
2022-07-01,1.8,27.835483870967742,212.10999999999999,Oujda
2022-08-01,7.0,28.23225806451613,199.06,Oujda
2022-09-01,13.3,23.913333333333334,149.17,Oujda
2022-10-01,18.7,22.95483870967742,161.75,Oujda
2022-11-01,8.0,16.706666666666667,100.37,Oujda
2022-12-01,24.1,14.361290322580645,87.74,Oujda
2023-01-01,31.200000000000003,9.26774193548387,65.59,Oujda
2023-02-01,34.699999999999996,10.671428571428573,77.67,Oujda
2023-03-01,2.3,15.693548387096774,127.17,Oujda
2023-04-01,0.5,19.040000000000003,164.67,Oujda
2023-05-01,31.8,18.625806451612902,152.43,Oujda
2023-06-01,22.2,24.076666666666664,186.86,Oujda
2023-07-01,0.0,29.91290322580645,237.94,Oujda
2023-08-01,0.0,28.887096774193548,214.17000000000002,Oujda
2023-09-01,21.3,21.896666666666665,131.21,Oujda
2023-10-01,13.7,20.616129032258065,124.08,Oujda
2023-11-01,7.0,15.203333333333335,88.23,Oujda
2023-12-01,6.5,12.225806451612904,73.85,Oujda
2024-01-01,18.6,12.948387096774193,93.31,Oujda
2024-02-01,35.5,13.272413793103448,87.1,Oujda
2024-03-01,26.599999999999998,16.074193548387097,138.69,Oujda
2024-04-01,16.3,17.003333333333334,149.8,Oujda
2024-05-01,7.800000000000001,20.374193548387098,175.42,Oujda
2024-06-01,8.899999999999999,23.05,186.79,Oujda
2024-07-01,0.0,28.870967741935484,223.63,Oujda
2024-08-01,4.9,28.712903225806453,197.02,Oujda
2024-09-01,50.1,22.796666666666667,134.08,Oujda
2024-10-01,15.8,19.67096774193548,112.35,Oujda
2024-11-01,1.9000000000000001,17.68,106.34,Oujda
2024-12-01,2.6,11.687096774193549,71.51,Oujda
2025-01-01,22.8,11.438709677419356,82.15,Oujda
2025-02-01,23.5,12.217857142857143,78.31,Oujda
2025-03-01,58.4,14.067741935483872,118.24,Oujda
2025-04-01,50.0,17.533333333333335,136.45,Oujda
2000-01-01,0.3,5.229032258064516,67.9,Figuig
2000-02-01,0.0,11.027586206896553,101.49,Figuig
2000-03-01,1.2,15.290322580645162,154.43,Figuig
2000-04-01,0.30000000000000004,18.353333333333335,207.35,Figuig
2000-05-01,25.2,22.638709677419353,216.9,Figuig
2000-06-01,0.5,28.703333333333333,239.59,Figuig
2000-07-01,0.6,32.21935483870968,280.26,Figuig
2000-08-01,1.7,30.083870967741937,247.12,Figuig
2000-09-01,15.6,26.113333333333333,202.0,Figuig
2000-10-01,20.7,16.574193548387097,124.96,Figuig
2000-11-01,0.3,13.673333333333334,96.35,Figuig
2000-12-01,1.3,10.158064516129032,74.86,Figuig
2001-01-01,1.7999999999999998,9.025806451612903,81.6,Figuig
2001-02-01,0.1,10.671428571428573,101.42,Figuig
2001-03-01,0.0,17.9,175.13,Figuig
2001-04-01,0.6,19.33,198.52,Figuig
2001-05-01,1.8,22.24516129032258,233.63,Figuig
2001-06-01,0.0,30.146666666666665,273.89,Figuig
2001-07-01,0.0,32.76774193548387,290.89,Figuig
2001-08-01,1.3,31.92258064516129,251.17000000000002,Figuig
2001-09-01,0.5,27.433333333333334,211.54,Figuig
2001-10-01,4.7,23.306451612903224,166.04,Figuig
2001-11-01,2.3,13.016666666666667,90.46,Figuig
2001-12-01,4.1,9.40967741935484,67.67999999999999,Figuig
2002-01-01,2.0,8.329032258064515,71.41,Figuig
2002-02-01,0.8,12.096428571428572,103.54,Figuig
2002-03-01,3.8000000000000003,15.03225806451613,152.28,Figuig
2002-04-01,8.0,17.723333333333336,185.37,Figuig
2002-05-01,0.1,23.393548387096775,238.79,Figuig
2002-06-01,1.3,28.976666666666667,265.29,Figuig
2002-07-01,0.2,31.654838709677417,273.98,Figuig
2002-08-01,2.0,30.506451612903227,255.41,Figuig
2002-09-01,1.2,26.55,202.77,Figuig
2002-10-01,0.8,20.383870967741935,144.78,Figuig
2002-11-01,15.7,13.043333333333333,89.99,Figuig
2002-12-01,0.7,10.46774193548387,71.93,Figuig
2003-01-01,1.8,7.787096774193548,78.01,Figuig
2003-02-01,4.2,9.200000000000001,87.02,Figuig
2003-03-01,3.0,14.851612903225806,140.4,Figuig
2003-04-01,0.0,18.259999999999998,190.26,Figuig
2003-05-01,0.7000000000000001,23.67096774193548,233.43,Figuig
2003-06-01,0.7000000000000001,29.46333333333333,264.98,Figuig
2003-07-01,0.4,33.10322580645161,278.59,Figuig
2003-08-01,0.0,30.55483870967742,246.22,Figuig
2003-09-01,0.8,26.23,199.74,Figuig
2003-10-01,16.2,20.519354838709678,131.43,Figuig
2003-11-01,14.0,11.746666666666666,76.73,Figuig
2003-12-01,0.2,8.332258064516129,68.95,Figuig
2004-01-01,0.0,9.148387096774194,77.88,Figuig
2004-02-01,1.2000000000000002,11.458620689655174,103.21,Figuig
2004-03-01,4.2,14.754838709677419,159.45,Figuig
2004-04-01,10.799999999999999,17.673333333333336,181.47,Figuig
2004-05-01,5.7,19.403225806451612,209.63,Figuig
2004-06-01,4.0,27.94333333333333,246.46,Figuig
2004-07-01,0.7,30.664516129032258,267.99,Figuig
2004-08-01,0.4,30.993548387096773,261.71,Figuig
2004-09-01,1.1,25.5,193.89,Figuig
2004-10-01,3.1,21.55806451612903,157.18,Figuig
2004-11-01,2.0,11.223333333333333,79.96,Figuig
2004-12-01,13.6,7.348387096774194,60.379999999999995,Figuig
2005-01-01,2.6,5.403225806451613,69.63,Figuig
2005-02-01,1.5,7.2821428571428575,86.34,Figuig
2005-03-01,3.8000000000000003,15.174193548387096,156.41,Figuig
2005-04-01,0.0,19.78666666666667,203.03,Figuig
2005-05-01,0.1,25.758064516129032,258.90999999999997,Figuig
2005-06-01,1.0,28.946666666666665,249.24,Figuig
2005-07-01,0.2,33.13870967741936,293.29,Figuig
2005-08-01,0.4,31.461290322580645,258.24,Figuig
2005-09-01,9.899999999999999,25.009999999999998,189.28,Figuig
2005-10-01,2.7,20.780645161290323,133.82,Figuig
2005-11-01,17.4,12.556666666666667,80.62,Figuig
2005-12-01,3.5000000000000004,7.148387096774194,58.91,Figuig
2006-01-01,30.7,5.54516129032258,52.04,Figuig
2006-02-01,7.8,8.871428571428572,77.8,Figuig
2006-03-01,0.0,15.916129032258064,166.04,Figuig
2006-04-01,1.8,20.85,207.73,Figuig
2006-05-01,5.4,24.570967741935487,236.03,Figuig
2006-06-01,3.3,28.43,263.24,Figuig
2006-07-01,0.7000000000000001,32.18387096774194,270.15,Figuig
2006-08-01,0.4,31.05806451612903,256.4,Figuig
2006-09-01,52.00000000000001,23.513333333333332,160.74,Figuig
2006-10-01,10.4,21.425806451612903,145.46,Figuig
2006-11-01,9.700000000000001,13.360000000000001,80.91,Figuig
2006-12-01,11.0,7.593548387096774,56.3,Figuig
2007-01-01,8.7,8.570967741935483,71.91,Figuig
2007-02-01,3.5999999999999996,12.021428571428572,91.27,Figuig
2007-03-01,1.2,12.958064516129031,148.21,Figuig
2007-04-01,32.2,16.546666666666667,172.25,Figuig
2007-05-01,0.9999999999999999,21.861290322580647,229.22,Figuig
2007-06-01,0.0,28.473333333333336,265.94,Figuig
2007-07-01,1.9,31.93548387096774,267.31,Figuig
2007-08-01,0.6,31.048387096774192,258.74,Figuig
2007-09-01,0.30000000000000004,27.40666666666667,220.42000000000002,Figuig
2007-10-01,21.400000000000002,19.574193548387097,141.39,Figuig
2007-11-01,2.9,12.84,88.08,Figuig
2007-12-01,4.8,7.358064516129032,63.05,Figuig
2008-01-01,0.9,8.280645161290321,72.29,Figuig
2008-02-01,13.1,10.6,87.64,Figuig
2008-03-01,6.9,14.54516129032258,149.91,Figuig
2008-04-01,0.1,19.283333333333335,210.22,Figuig
2008-05-01,0.7,22.125806451612902,237.66,Figuig
2008-06-01,0.5,28.123333333333335,258.94,Figuig
2008-07-01,0.8,32.76129032258065,276.79,Figuig
2008-08-01,1.9000000000000001,31.719354838709677,247.05,Figuig
2008-09-01,7.2,26.290000000000003,194.5,Figuig
2008-10-01,182.6,16.003225806451614,85.58,Figuig
2008-11-01,4.4,8.879999999999999,63.48,Figuig
2008-12-01,7.6000000000000005,6.070967741935483,52.97,Figuig
2009-01-01,15.4,6.764516129032257,64.12,Figuig
2009-02-01,6.8,9.74642857142857,85.54,Figuig
2009-03-01,43.39999999999999,13.796774193548387,127.64,Figuig
2009-04-01,5.6,14.826666666666666,158.0,Figuig
2009-05-01,0.5,22.729032258064517,245.48,Figuig
2009-06-01,1.2999999999999998,28.196666666666665,245.89,Figuig
2009-07-01,1.1,32.50322580645162,278.19,Figuig
2009-08-01,0.5,31.596774193548388,263.78000000000003,Figuig
2009-09-01,17.0,22.496666666666666,145.67,Figuig
2009-10-01,0.0,20.870967741935484,144.37,Figuig
2009-11-01,0.0,14.613333333333333,96.46000000000001,Figuig
2009-12-01,0.1,11.674193548387096,84.56,Figuig
2010-01-01,2.7,10.387096774193548,85.08,Figuig
2010-02-01,11.4,13.335714285714285,97.47,Figuig
2010-03-01,0.1,16.1,162.68,Figuig
2010-04-01,0.4,20.339999999999996,198.07999999999998,Figuig
2010-05-01,1.5,21.638709677419353,232.37,Figuig
2010-06-01,0.0,27.32,266.05,Figuig
2010-07-01,1.7,32.76774193548387,268.99,Figuig
2010-08-01,0.8999999999999999,31.72258064516129,237.93,Figuig
2010-09-01,2.0,26.476666666666667,185.11,Figuig
2010-10-01,14.100000000000001,19.05806451612903,133.72,Figuig
2010-11-01,0.30000000000000004,13.873333333333333,98.93,Figuig
2010-12-01,1.4,10.596774193548388,74.41,Figuig
2011-01-01,0.5,9.745161290322581,78.02,Figuig
2011-02-01,0.3,9.428571428571429,93.05,Figuig
2011-03-01,10.1,12.370967741935484,131.92,Figuig
2011-04-01,16.3,19.513333333333332,193.43,Figuig
2011-05-01,11.7,21.838709677419356,210.03,Figuig
2011-06-01,22.2,26.563333333333333,216.12,Figuig
2011-07-01,0.1,31.51290322580645,283.28,Figuig
2011-08-01,0.0,31.616129032258065,247.8,Figuig
2011-09-01,2.4,28.116666666666667,220.81,Figuig
2011-10-01,9.1,18.674193548387095,122.76,Figuig
2011-11-01,11.6,12.383333333333333,85.12,Figuig
2011-12-01,13.9,7.65483870967742,56.93,Figuig
2012-01-01,9.9,6.564516129032258,67.66,Figuig
2012-02-01,10.8,6.337931034482759,82.19,Figuig
2012-03-01,11.299999999999999,13.706451612903225,135.28,Figuig
2012-04-01,15.200000000000001,15.996666666666666,166.82999999999998,Figuig
2012-05-01,0.0,24.748387096774195,243.07,Figuig
2012-06-01,1.7000000000000002,31.040000000000003,274.95,Figuig
2012-07-01,0.2,33.099999999999994,276.37,Figuig
2012-08-01,1.8,32.08387096774194,245.63,Figuig
2012-09-01,1.1,26.279999999999998,196.33,Figuig
2012-10-01,44.6,20.125806451612902,130.96,Figuig
2012-11-01,33.4,13.286666666666667,76.22,Figuig
2012-12-01,3.8,8.64516129032258,61.879999999999995,Figuig
2013-01-01,0.9,9.061290322580644,82.45,Figuig
2013-02-01,0.0,9.417857142857143,98.84,Figuig
2013-03-01,10.6,14.635483870967741,145.84,Figuig
2013-04-01,0.7999999999999999,18.496666666666666,188.79,Figuig
2013-05-01,0.2,21.551612903225806,226.28,Figuig
2013-06-01,0.7,27.16,272.08,Figuig
2013-07-01,1.5,31.79032258064516,276.18,Figuig
2013-08-01,0.1,30.40967741935484,250.77,Figuig
2013-09-01,0.5,25.706666666666667,193.11,Figuig
2013-10-01,2.2,23.451612903225808,165.8,Figuig
2013-11-01,5.7,12.703333333333335,86.76,Figuig
2013-12-01,7.5,6.993548387096775,59.46,Figuig
2014-01-01,11.5,8.838709677419354,72.37,Figuig
2014-02-01,2.4,10.953571428571427,98.84,Figuig
2014-03-01,1.4,13.174193548387096,146.36,Figuig
2014-04-01,1.0,20.346666666666668,199.15,Figuig
2014-05-01,2.6999999999999997,24.79032258064516,239.86,Figuig
2014-06-01,0.30000000000000004,26.71333333333333,262.25,Figuig
2014-07-01,0.0,32.1258064516129,294.34,Figuig
2014-08-01,0.30000000000000004,32.13225806451613,262.62,Figuig
2014-09-01,8.9,27.209999999999997,199.34,Figuig
2014-10-01,0.0,21.725806451612904,162.58,Figuig
2014-11-01,108.1,13.686666666666667,81.87,Figuig
2014-12-01,2.3,6.625806451612903,49.56,Figuig
2015-01-01,5.7,6.825806451612903,69.93,Figuig
2015-02-01,28.5,8.028571428571428,83.43,Figuig
2015-03-01,3.8000000000000003,13.548387096774194,140.94,Figuig
2015-04-01,2.9,21.403333333333332,215.18,Figuig
2015-05-01,0.5,25.112903225806452,255.55,Figuig
2015-06-01,0.1,27.513333333333332,255.44,Figuig
2015-07-01,0.1,31.72258064516129,263.4,Figuig
2015-08-01,4.4,31.248387096774195,245.4,Figuig
2015-09-01,7.4,26.23,187.21,Figuig
2015-10-01,1.0,21.190322580645162,139.21,Figuig
2015-11-01,8.399999999999999,13.3,88.66,Figuig
2015-12-01,0.0,9.112903225806452,65.03,Figuig
2016-01-01,0.4,10.674193548387096,82.9,Figuig
2016-02-01,3.3000000000000003,11.272413793103448,105.27,Figuig
2016-03-01,0.5,13.251612903225807,150.14,Figuig
2016-04-01,1.0,20.240000000000002,198.07,Figuig
2016-05-01,3.6,23.783870967741933,250.61,Figuig
2016-06-01,0.0,28.95,263.6,Figuig
2016-07-01,0.7,32.83870967741935,277.39,Figuig
2016-08-01,1.3,31.219354838709677,235.75,Figuig
2016-09-01,42.1,26.459999999999997,185.78,Figuig
2016-10-01,1.3,20.596774193548388,143.02,Figuig
2016-11-01,17.9,12.233333333333333,79.89,Figuig
2016-12-01,43.4,7.6,50.49,Figuig
2017-01-01,11.099999999999998,7.0,76.84,Figuig
2017-02-01,1.0,12.99642857142857,117.71,Figuig
2017-03-01,7.9,15.712903225806452,164.96,Figuig
2017-04-01,2.6,20.55,211.15,Figuig
2017-05-01,1.5,27.009677419354837,273.2,Figuig
2017-06-01,1.6,29.813333333333333,263.64,Figuig
2017-07-01,0.0,32.251612903225805,291.12,Figuig
2017-08-01,1.6,32.170967741935485,263.36,Figuig
2017-09-01,4.1,26.81,202.22,Figuig
2017-10-01,2.5,20.280645161290323,140.36,Figuig
2017-11-01,1.4000000000000001,14.07,106.31,Figuig
2017-12-01,4.8,8.541935483870969,73.66,Figuig
2018-01-01,29.5,9.345161290322581,84.23,Figuig
2018-02-01,11.7,9.492857142857144,88.43,Figuig
2018-03-01,7.4,15.541935483870969,168.8,Figuig
2018-04-01,7.8999999999999995,18.033333333333335,186.11,Figuig
2018-05-01,10.2,21.580645161290324,215.17,Figuig
2018-06-01,0.1,28.373333333333335,278.96,Figuig
2018-07-01,0.0,34.770967741935486,302.2,Figuig
2018-08-01,6.8999999999999995,29.532258064516128,218.61,Figuig
2018-09-01,2.2,26.35666666666667,183.23,Figuig
2018-10-01,7.3,19.41290322580645,141.35999999999999,Figuig
2018-11-01,27.9,13.25,88.29,Figuig
2018-12-01,1.1,10.719354838709679,79.11,Figuig
2019-01-01,0.0,8.59032258064516,88.91,Figuig
2019-02-01,0.6,10.507142857142856,107.01,Figuig
2019-03-01,15.1,14.751612903225807,143.0,Figuig
2019-04-01,7.8,17.733333333333334,178.81,Figuig
2019-05-01,2.8,24.729032258064517,237.64,Figuig
2019-06-01,0.6,29.953333333333333,280.67,Figuig
2019-07-01,0.0,33.900000000000006,306.08,Figuig
2019-08-01,2.0,33.15806451612904,252.52,Figuig
2019-09-01,21.2,27.53666666666667,205.43,Figuig
2019-10-01,0.4,21.070967741935487,158.1,Figuig
2019-11-01,6.9,13.996666666666666,106.25,Figuig
2019-12-01,4.0,11.361290322580645,92.64,Figuig
2020-01-01,7.7,8.361290322580645,79.3,Figuig
2020-02-01,0.0,14.572413793103449,117.06,Figuig
2020-03-01,6.1,16.051612903225806,159.71,Figuig
2020-04-01,18.8,19.403333333333332,179.42000000000002,Figuig
2020-05-01,1.0,25.07741935483871,253.26,Figuig
2020-06-01,0.0,29.3,267.58,Figuig
2020-07-01,0.5,33.24193548387097,281.82,Figuig
2020-08-01,0.0,33.141935483870974,264.86,Figuig
2020-09-01,4.3,27.91,200.97,Figuig
2020-10-01,0.3,20.493548387096773,152.88,Figuig
2020-11-01,12.6,14.416666666666666,96.15,Figuig
2020-12-01,0.2,10.35483870967742,76.03,Figuig
2021-01-01,1.2000000000000002,10.764516129032257,96.1,Figuig
2021-02-01,1.1,12.771428571428572,113.67,Figuig
2021-03-01,19.7,13.629032258064516,132.6,Figuig
2021-04-01,2.1,20.926666666666666,214.23,Figuig
2021-05-01,3.5,26.174193548387095,249.81,Figuig
2021-06-01,1.2,31.026666666666664,280.3,Figuig
2021-07-01,0.0,34.351612903225806,290.71999999999997,Figuig
2021-08-01,0.0,33.016129032258064,278.97,Figuig
2021-09-01,0.0,30.076666666666664,232.78,Figuig
2021-10-01,1.8,21.206451612903226,152.68,Figuig
2021-11-01,5.4,12.876666666666667,96.98,Figuig
2021-12-01,4.4,10.55483870967742,82.64,Figuig
2022-01-01,11.9,8.30967741935484,78.92,Figuig
2022-02-01,10.200000000000001,12.275,96.98,Figuig
2022-03-01,10.0,13.890322580645162,146.59,Figuig
2022-04-01,5.1,17.993333333333332,194.7,Figuig
2022-05-01,1.5999999999999999,24.325806451612905,239.06,Figuig
2022-06-01,0.1,31.956666666666667,279.51,Figuig
2022-07-01,0.0,32.9741935483871,268.99,Figuig
2022-08-01,0.1,32.964516129032255,271.39,Figuig
2022-09-01,3.5,28.433333333333334,216.11,Figuig
2022-10-01,7.6,21.33225806451613,146.72,Figuig
2022-11-01,0.0,16.443333333333335,117.25999999999999,Figuig
2022-12-01,11.1,12.638709677419355,83.96,Figuig
2023-01-01,3.7,8.667741935483871,81.58,Figuig
2023-02-01,13.899999999999999,9.807142857142859,92.92999999999999,Figuig
2023-03-01,18.5,18.10967741935484,162.08,Figuig
2023-04-01,5.7,22.033333333333335,215.96,Figuig
2023-05-01,19.5,22.98709677419355,231.9,Figuig
2023-06-01,4.0,29.686666666666667,270.31,Figuig
2023-07-01,0.0,35.10322580645161,289.74,Figuig
2023-08-01,0.0,32.54516129032258,251.46,Figuig
2023-09-01,4.5,27.926666666666666,201.97,Figuig
2023-10-01,6.8,21.706451612903226,151.66,Figuig
2023-11-01,0.0,16.476666666666667,112.87,Figuig
2023-12-01,0.2,11.187096774193549,85.08,Figuig
2024-01-01,0.0,12.070967741935483,94.9,Figuig
2024-02-01,1.4,13.075862068965517,113.43,Figuig
2024-03-01,3.6,17.187096774193545,174.77,Figuig
2024-04-01,1.9000000000000001,20.066666666666666,201.66,Figuig
2024-05-01,0.1,25.787096774193547,245.56,Figuig
2024-06-01,0.9,30.776666666666664,290.19,Figuig
2024-07-01,0.0,34.777419354838706,291.98,Figuig
2024-08-01,2.7,32.729032258064514,249.58,Figuig
2024-09-01,26.4,26.15,163.24,Figuig
2024-10-01,15.299999999999999,21.200000000000003,139.32,Figuig
2024-11-01,1.7,16.306666666666665,98.05,Figuig
2024-12-01,0.1,10.32258064516129,75.24,Figuig
2025-01-01,2.8,9.47741935483871,80.09,Figuig
2025-02-01,10.7,11.107142857142858,85.68,Figuig
2025-03-01,18.5,15.33548387096774,148.2,Figuig
2025-04-01,6.1,19.720000000000002,182.31,Figuig
2000-01-01,16.5,8.241935483870968,56.75,Fes
2000-02-01,0.0,13.03448275862069,85.3,Fes
2000-03-01,7.7,15.496774193548386,122.42,Fes
2000-04-01,60.699999999999996,14.013333333333332,115.01,Fes
2000-05-01,97.5,18.5,130.05,Fes
2000-06-01,1.9,25.206666666666667,194.4,Fes
2000-07-01,2.6,26.864516129032257,200.28,Fes
2000-08-01,3.3,28.029032258064515,191.06,Fes
2000-09-01,23.4,24.133333333333333,143.44,Fes
2000-10-01,81.3,16.22258064516129,83.82,Fes
2000-11-01,57.1,12.616666666666667,53.22,Fes
2000-12-01,92.2,11.274193548387096,48.41,Fes
2001-01-01,63.800000000000004,9.838709677419354,48.92,Fes
2001-02-01,26.0,10.807142857142859,68.11,Fes
2001-03-01,31.0,15.035483870967743,102.69,Fes
2001-04-01,5.1000000000000005,16.416666666666668,136.8,Fes
2001-05-01,46.5,18.161290322580644,147.29,Fes
2001-06-01,1.4,26.116666666666667,202.87,Fes
2001-07-01,2.0,25.874193548387098,197.3,Fes
2001-08-01,1.7,26.938709677419357,179.13,Fes
2001-09-01,22.1,22.743333333333332,125.78,Fes
2001-10-01,32.1,21.16774193548387,107.48,Fes
2001-11-01,13.899999999999999,13.93,70.45,Fes
2001-12-01,91.1,12.51290322580645,54.3,Fes
2002-01-01,1.1,11.635483870967741,61.98,Fes
2002-02-01,9.2,13.103571428571428,80.92,Fes
2002-03-01,72.4,13.964516129032257,104.09,Fes
2002-04-01,148.79999999999998,14.886666666666667,110.21000000000001,Fes
2002-05-01,30.599999999999998,18.84193548387097,157.17,Fes
2002-06-01,2.5,23.5,175.29,Fes
2002-07-01,1.1,26.187096774193545,198.04,Fes
2002-08-01,4.2,24.561290322580643,172.94,Fes
