time,precipitation_sum,temperature_2m_mean,et0_fao_evapotranspiration,city,water_balance,SPI,precip_lag1,temp_lag1,precip_lag2,temp_lag2,precip_lag3,temp_lag3,precip_rolling3,precip_rolling6,temp_rolling3,et0_rolling3,month,season,season_encoded,drought_label
2010-01-01,11.4,10.083870967741936,75.76,Errachidia,-64.36,-0.5160358538608114,1.5,11.609677419354838,0.7,15.12,1.1,21.641935483870967,4.533333333333332,6.800000000000001,12.27118279569892,78.2433333333333,1,Winter,0,No Drought
2010-02-01,23.5,12.521428571428572,83.89,Errachidia,-60.39,0.335003384332787,11.4,10.083870967741936,1.5,11.609677419354838,0.7,15.12,12.133333333333333,10.633333333333336,11.404992319508446,76.19666666666664,2,Winter,0,No Drought
2010-03-01,11.6,16.058064516129033,144.01,Errachidia,-132.41,0.7119988363396003,23.5,12.521428571428572,11.4,10.083870967741936,1.5,11.609677419354838,15.5,8.3,12.887788018433175,101.21999999999996,3,Spring,1,No Drought
2010-04-01,2.7,20.916666666666668,179.5,Errachidia,-176.8,0.387260179660464,11.6,16.058064516129033,23.5,12.521428571428572,11.4,10.083870967741936,12.6,8.566666666666666,16.498719918074755,135.79999999999998,4,Spring,1,No Drought
2010-05-01,3.2,22.02258064516129,214.32,Errachidia,-211.12,-0.3704633525908536,2.7,20.916666666666668,11.6,16.058064516129033,23.5,12.521428571428572,5.833333333333333,8.983333333333334,19.665770609319,179.27666666666664,5,Spring,1,No Drought
2010-06-01,2.6,26.51333333333333,224.2,Errachidia,-221.6,-0.7063998939830635,3.2,22.02258064516129,2.7,20.916666666666668,11.6,16.058064516129033,2.833333333333333,9.166666666666668,23.15086021505376,206.00666666666663,6,Summer,2,No Drought
2010-07-01,1.9,32.15806451612903,253.18,Errachidia,-251.28,-0.7362609198845933,2.6,26.51333333333333,3.2,22.02258064516129,2.7,20.916666666666668,2.566666666666667,7.583333333333333,26.897992831541217,230.5666666666666,7,Summer,2,No Drought
2010-08-01,10.1,30.6483870967742,222.36,Errachidia,-212.26,-0.4787095714838991,1.9,32.15806451612903,2.6,26.51333333333333,3.2,22.02258064516129,4.866666666666666,5.3500000000000005,29.77326164874552,233.24666666666667,8,Summer,2,No Drought
2010-09-01,2.7,26.973333333333336,175.07,Errachidia,-172.37,-0.4749769432462078,10.1,30.6483870967742,1.9,32.15806451612903,2.6,26.51333333333333,4.9,3.866666666666666,29.926594982078853,216.87,9,Autumn,3,No Drought
2010-10-01,14.5,19.135483870967743,121.88,Errachidia,-107.38,-0.0046657852971141,2.7,26.973333333333336,10.1,30.6483870967742,1.9,32.15806451612903,9.1,5.833333333333333,25.585734767025087,173.10333333333332,10,Autumn,3,No Drought
2010-11-01,3.8,14.273333333333332,89.16,Errachidia,-85.36,-0.239821364271661,14.5,19.135483870967743,2.7,26.973333333333336,10.1,30.6483870967742,6.999999999999999,5.933333333333334,20.1273835125448,128.7033333333333,11,Autumn,3,No Drought
2010-12-01,3.5,11.09032258064516,66.15,Errachidia,-62.650000000000006,-0.2099603383701312,3.8,14.273333333333332,14.5,19.135483870967743,2.7,26.973333333333336,7.266666666666666,6.083333333333333,14.833046594982076,92.39666666666665,12,Winter,0,No Drought
2011-01-01,0.4,9.619354838709675,73.1,Errachidia,-72.69999999999999,-0.7362609198845933,3.5,11.09032258064516,3.8,14.273333333333332,14.5,19.135483870967743,2.566666666666666,5.833333333333333,11.661003584229386,76.13666666666664,1,Winter,0,No Drought
2011-02-01,0.2,10.464285714285714,94.61,Errachidia,-94.41,-0.8706355364414773,0.4,9.619354838709675,3.5,11.09032258064516,3.8,14.273333333333332,1.366666666666666,4.183333333333333,10.391321044546848,77.9533333333333,2,Winter,0,No Drought
2011-03-01,7.0,13.00967741935484,129.57,Errachidia,-122.57,-0.7399935481222846,0.2,10.464285714285714,0.4,9.619354838709675,3.5,11.09032258064516,2.5333333333333328,4.9,11.031105990783407,99.09333333333328,3,Spring,1,No Drought
2011-04-01,7.3,19.49,181.05,Errachidia,-173.75,-0.4824421997215904,7.0,13.00967741935484,0.2,10.464285714285714,0.4,9.619354838709675,4.833333333333332,3.7,14.321321044546847,135.07666666666665,4,Spring,1,No Drought
2011-05-01,33.2,21.3,183.24,Errachidia,-150.04000000000002,0.7493251187165125,7.3,19.49,7.0,13.00967741935484,0.2,10.464285714285714,15.833333333333334,8.6,17.933225806451613,164.61999999999998,5,Spring,1,No Drought
2011-06-01,18.4,26.52,201.75,Errachidia,-183.35,1.1748447378133116,33.2,21.3,7.3,19.49,7.0,13.00967741935484,19.633333333333333,11.083333333333334,22.436666666666664,188.68,6,Summer,2,No Drought
2011-07-01,0.9,31.05483870967742,253.73,Errachidia,-252.83,0.9359565306010736,18.4,26.52,33.2,21.3,7.3,19.49,17.5,11.166666666666666,26.291612903225808,212.90666666666664,7,Summer,2,No Drought
2011-08-01,1.5,30.61935483870968,226.53,Errachidia,-225.03,-0.2472866207470435,0.9,31.05483870967742,18.4,26.52,33.2,21.3,6.933333333333333,11.383333333333336,29.39806451612903,227.33666666666664,8,Summer,2,No Drought
2011-09-01,0.0,27.28333333333333,197.77,Errachidia,-197.77,-0.934090216482228,1.5,30.61935483870968,0.9,31.05483870967742,18.4,26.52,0.7999999999999999,10.216666666666669,29.65250896057348,226.01,9,Autumn,3,No Drought
2011-10-01,10.5,18.87741935483871,117.62,Errachidia,-107.12,-0.5757579056638708,0.0,27.28333333333333,1.5,30.61935483870968,0.9,31.05483870967742,4.0,10.75,25.59336917562724,180.64,10,Autumn,3,No Drought
2011-11-01,13.5,12.38,78.56,Errachidia,-65.06,-0.1278425171409243,10.5,18.87741935483871,0.0,27.28333333333333,1.5,30.61935483870968,8.0,7.466666666666666,19.51358422939068,131.31666666666663,11,Autumn,3,No Drought
2011-12-01,0.4,9.25483870967742,63.62,Errachidia,-63.22,-0.1129120041901595,13.5,12.38,10.5,18.87741935483871,0.0,27.28333333333333,8.133333333333333,4.466666666666667,13.504086021505374,86.59999999999997,12,Winter,0,No Drought
2012-01-01,6.300000000000001,7.622580645161291,71.55,Errachidia,-65.25,-0.2696823901731906,0.4,9.25483870967742,13.5,12.38,10.5,18.87741935483871,6.733333333333334,5.366666666666667,9.752473118279568,71.2433333333333,1,Winter,0,No Drought
2012-02-01,4.1,7.568965517241379,86.1,Errachidia,-82.0,-0.6205494445161654,6.300000000000001,7.622580645161291,0.4,9.25483870967742,13.5,12.38,3.6,5.800000000000001,8.148794957360026,73.75666666666662,2,Winter,0,No Drought
2012-03-01,13.0,14.067741935483872,131.2,Errachidia,-118.2,-0.1502382865670717,4.1,7.568965517241379,6.300000000000001,7.622580645161291,0.4,9.25483870967742,7.8,7.966666666666668,9.753096032628845,96.28333333333327,3,Spring,1,No Drought
2012-04-01,29.0,15.836666666666668,154.3,Errachidia,-125.3,0.6970683233888352,13.0,14.067741935483872,4.1,7.568965517241379,6.300000000000001,7.622580645161291,15.366666666666664,11.050000000000002,12.49112470646397,123.86666666666665,4,Spring,1,No Drought
2012-05-01,0.1,24.635483870967743,224.53,Errachidia,-224.43,0.5477631938811863,29.0,15.836666666666668,13.0,14.067741935483872,4.1,7.568965517241379,14.033333333333331,8.816666666666668,18.17996415770609,170.00999999999996,5,Spring,1,No Drought
2012-06-01,0.1,29.96,243.25,Errachidia,-243.15,0.0662541512190189,0.1,24.635483870967743,29.0,15.836666666666668,13.0,14.067741935483872,9.733333333333333,8.766666666666667,23.4773835125448,207.36,6,Summer,2,No Drought
2012-07-01,1.0,31.82903225806452,254.08,Errachidia,-253.08,-0.9788817553345228,0.1,29.96,0.1,24.635483870967743,29.0,15.836666666666668,0.3999999999999988,7.883333333333334,28.80817204301076,240.62,7,Summer,2,No Drought
2012-08-01,1.2000000000000002,31.161290322580644,233.91,Errachidia,-232.71,-0.9378228447199192,1.0,31.82903225806452,0.1,29.96,0.1,24.635483870967743,0.7666666666666654,7.399999999999999,30.98344086021505,243.74666666666664,8,Summer,2,No Drought
2012-09-01,4.0,25.85333333333333,186.65,Errachidia,-182.65,-0.7922503434499617,1.2000000000000002,31.161290322580644,1.0,31.82903225806452,0.1,29.96,2.066666666666665,5.9,29.614551971326165,224.88,9,Autumn,3,No Drought
2012-10-01,20.9,19.77741935483871,124.82,Errachidia,-103.92,-0.0494573241494089,4.0,25.85333333333333,1.2000000000000002,31.161290322580644,1.0,31.82903225806452,8.699999999999998,4.55,25.59734767025089,181.7933333333333,10,Autumn,3,No Drought
2012-11-01,7.2,14.54,87.02,Errachidia,-79.82,0.1745003701120643,20.9,19.77741935483871,4.0,25.85333333333333,1.2000000000000002,31.161290322580644,10.699999999999998,5.733333333333333,20.056917562724013,132.82999999999996,11,Autumn,3,No Drought
2012-12-01,0.0,10.264516129032256,70.65,Errachidia,-70.65,0.0251952406044155,7.2,14.54,20.9,19.77741935483871,4.0,25.85333333333333,9.366666666666664,5.716666666666666,14.86064516129032,94.1633333333333,12,Winter,0,No Drought
2013-01-01,1.3,9.441935483870967,81.16,Errachidia,-79.86,-0.7063998939830637,0.0,10.264516129032256,7.2,14.54,20.9,19.77741935483871,2.833333333333332,5.766666666666666,11.41548387096774,79.60999999999996,1,Winter,0,No Drought
2013-02-01,0.4,10.832142857142856,97.01,Errachidia,-96.61,-0.9602186141460668,1.3,9.441935483870967,0.0,10.264516129032256,7.2,14.54,0.5666666666666655,5.633333333333333,10.179531490015355,82.93999999999997,2,Winter,0,No Drought
2013-03-01,24.8,15.158064516129032,138.39,Errachidia,-113.59,-0.0345268111986439,0.4,10.832142857142856,1.3,9.441935483870967,0.0,10.264516129032256,8.833333333333332,9.1,11.810714285714283,105.51999999999995,3,Spring,1,No Drought
2013-04-01,3.4000000000000004,19.36,181.62,Errachidia,-178.22,0.0438583817928716,24.8,15.158064516129032,0.4,10.832142857142856,1.3,9.441935483870967,9.533333333333331,6.183333333333334,15.116735791090628,139.00666666666663,4,Spring,1,No Drought
